ID_HOGAR,ID_GEOGRAFIA,MES_NUM,ID_POBREZA,MIEPERHO,FACTOR07,INGHOG2D,GASHOG2D,BRECHA_HOG,ING_PERCAPITA,GAS_PERCAPITA,BRECHA_PERCAPITA,LOG_INGHOG2D,LOG_GASHOG2D,LOG_BRECHA_PERCAP,GRU11HD,GRU21HD,GRU31HD,GRU41HD,GRU51HD,GRU61HD,GRU71HD,GRU81HD,GRU11HD_PCT,GRU21HD_PCT,GRU31HD_PCT,GRU41HD_PCT,GRU51HD_PCT,GRU61HD_PCT,GRU71HD_PCT,GRU81HD_PCT
33608,14,12,3,3,213.092330932617,30073.830078125,32644.458984375,-2570.62890625,10024.610026041666,10881.486328125,-856.8763020833334,10.311443890889263,10.39346104338941,0.0,14779.4248046875,0.0,1825.0,1731.6298828125,250.0,1228.0,218.172729492188,4482.33349609375,0.4527,0.0,0.0559,0.053,0.0077,0.0376,0.0067,0.1373
33609,14,12,1,4,213.092330932617,38972.23828125,38246.84375,725.39453125,9743.0595703125,9561.7109375,181.3486328125,10.570630491653567,10.551842465116671,5.205920419625814,10583.7490234375,1037.8857421875,1622.0,650.7763671875,1579.0,1157.0,1654.7578125,1607.21984863281,0.2767,0.0271,0.0424,0.017,0.0413,0.0303,0.0433,0.042
33610,14,12,3,2,213.092330932617,15473.5,18860.99609375,-3387.49609375,7736.75,9430.498046875,-1693.748046875,9.646948786853104,9.84490438800753,0.0,6612.15185546875,269.0,2729.0,507.796844482422,246.0,795.0,560.0,537.4892578125,0.3506,0.0143,0.1447,0.0269,0.013,0.0422,0.0297,0.0285
33611,735,12,5,1,213.092330932617,4273.8935546875,3174.48876953125,1099.40478515625,4273.8935546875,3174.48876953125,1099.40478515625,8.36051448157256,8.063216842638209,7.003433377601716,1863.9892578125,0.0,346.0,294.7138671875,0.0,0.0,0.0,35.8922882080078,0.5872,0.0,0.109,0.0928,0.0,0.0,0.0,0.0113
33612,735,12,5,2,213.092330932617,8710.318359375,8053.9287109375,656.3896484375,4355.1591796875,4026.96435546875,328.19482421875,9.072378419974056,8.994039445284821,5.796649746379044,2539.92993164063,79.9299392700195,490.0,339.774841308594,179.0,397.015380859375,0.0,265.602935791016,0.3154,0.0099,0.0608,0.0422,0.0222,0.0493,0.0,0.033
33613,735,12,3,2,213.092330932617,16524.298828125,18370.5,-1846.201171875,8262.1494140625,9185.25,-923.1005859375,9.712647747952753,9.818555829747668,0.0,6493.61083984375,121.493499755859,2863.0,264.191101074219,161.0,1841.54992675781,0.0,1173.92614746094,0.3535,0.0066,0.1558,0.0144,0.0088,0.1002,0.0,0.0639
33614,735,12,2,3,213.092330932617,25112.009765625,17687.88671875,7424.123046875,8370.669921875,5895.962239583333,2474.7076822916665,10.13114130819541,9.780691852372462,7.814281566371016,4542.7109375,191.165664672852,1289.0,436.995544433594,1083.0,349.0,186.0,808.485778808594,0.2568,0.0108,0.0729,0.0247,0.0612,0.0197,0.0105,0.0457
33615,735,12,5,4,213.092330932617,17596.009765625,15461.1396484375,2134.8701171875,4399.00244140625,3865.284912109375,533.717529296875,9.77548426691126,9.646149711558524,6.281738624841437,6145.59765625,30.0,2017.0,427.034393310547,669.0,710.838745117188,229.0,558.338684082031,0.3975,0.0019,0.1305,0.0276,0.0433,0.046,0.0148,0.0361
33616,735,12,3,2,213.092330932617,24870.236328125,34923.56640625,-10053.330078125,12435.1181640625,17461.783203125,-5026.6650390625,10.12146724718732,10.460945769051676,0.0,8186.5390625,1151.00927734375,1289.0,1660.47961425781,487.0,2379.68725585938,2737.0,2929.99584960938,0.2344,0.033,0.0369,0.0475,0.0139,0.0681,0.0784,0.0839
33617,1904,12,6,1,163.764602661133,3553.54638671875,3813.23071289063,-259.68432617188,3553.54638671875,3813.23071289063,-259.68432617188,8.175982735423293,8.246494275387652,0.0,2070.51098632813,0.0,106.0,205.053955078125,742.0,48.0,0.0,39.119499206543,0.543,0.0,0.0278,0.0538,0.1946,0.0126,0.0,0.0103
33618,1904,12,6,1,163.764602661133,2179.75756835938,2741.43408203125,-561.67651367187,2179.75756835938,2741.43408203125,-561.67651367187,7.687427603837802,7.916601156138098,0.0,1405.5009765625,0.0,0.0,22.5203762054443,0.0,48.0,0.0,0.0,0.5127,0.0,0.0,0.0082,0.0,0.0175,0.0,0.0
33619,1904,12,8,2,163.764602661133,4329.93896484375,5026.875,-696.93603515625,2164.969482421875,2513.4375,-348.468017578125,8.373539648490931,8.52275270862147,0.0,804.375915527344,77.2402038574219,141.0,523.895080566406,19.0,749.794921875,57.1598243713379,384.082366943359,0.16,0.0154,0.028,0.1042,0.0038,0.1492,0.0114,0.0764
33620,1904,12,8,6,163.764602661133,12875.4140625,14339.890625,-1464.4765625,2145.90234375,2389.981770833333,-244.07942708333331,9.46315254959814,9.570870219965592,0.0,2818.96850585938,959.032104492188,575.0,829.929016113281,0.0,224.167419433594,639.0,84.9005661010742,0.1966,0.0669,0.0401,0.0579,0.0,0.0156,0.0446,0.0059
33621,1904,12,4,1,163.764602661133,4356.2216796875,5444.197265625,-1087.9755859375,4356.2216796875,5444.197265625,-1087.9755859375,8.379589903796642,8.602489263475738,0.0,1901.57739257813,203.201156616211,423.0,10.2384414672852,794.0,0.0,0.0,36.7615814208984,0.3493,0.0373,0.0777,0.0019,0.1458,0.0,0.0,0.0068
33622,1904,12,5,3,163.764602661133,13029.083984375,9582.666015625,3446.41796875,4343.027994791667,3194.222005208333,1148.8059895833333,9.475016115560514,9.16781547162876,7.04734850241491,2982.9287109375,347.038726806641,340.0,519.153930664063,276.0,431.328643798828,223.0,203.024185180664,0.3113,0.0362,0.0355,0.0542,0.0288,0.045,0.0233,0.0212
33623,1904,12,6,2,163.764602661133,5672.59619140625,6135.099609375,-462.50341796875,2836.298095703125,3067.5498046875,-231.251708984375,8.64357844459622,8.72194457651621,0.0,1711.70715332031,165.967422485352,258.0,88.578369140625,265.0,375.041320800781,0.0,252.021041870117,0.279,0.0271,0.0421,0.0144,0.0432,0.0611,0.0,0.0411
33624,1904,12,2,3,163.764602661133,25790.490234375,14203.810546875,11586.6796875,8596.830078125,4734.603515625,3862.2265625,10.157799880624951,9.561335957126134,8.259258010312253,3353.33349609375,781.954162597656,375.0,1292.42932128906,640.0,60.0,197.0,234.717010498047,0.2361,0.0551,0.0264,0.091,0.0451,0.0042,0.0139,0.0165
33625,1530,12,5,5,146.038772583008,22555.6640625,17573.30859375,4982.35546875,4511.1328125,3514.66171875,996.47109375,10.023785825108178,9.774193375577845,6.905223169647386,8371.4609375,426.495788574219,991.0,902.786315917969,27.0,2112.3095703125,305.0,458.31982421875,0.4764,0.0243,0.0564,0.0514,0.0015,0.1202,0.0174,0.0261
33626,1530,12,4,4,146.038772583008,13899.9951171875,21005.896484375,-7105.9013671875,3474.998779296875,5251.47412109375,-1776.475341796875,9.539715707720829,9.95260606681062,0.0,9267.2119140625,224.438720703125,802.0,879.079650878906,0.0,497.0,625.0,384.625213623047,0.4412,0.0107,0.0382,0.0418,0.0,0.0237,0.0298,0.0183
33627,1530,12,2,3,146.038772583008,26898.205078125,21108.80859375,5789.396484375,8966.068359375,7036.26953125,1929.798828125,10.19985201415422,9.957493073712202,7.565689096848615,2720.9423828125,189.0,1132.0,925.086242675781,28.0,1064.4345703125,1317.17541503906,1704.95617675781,0.1289,0.009,0.0536,0.0438,0.0013,0.0504,0.0624,0.0808
33628,1530,12,5,15,146.038772583008,74442.6328125,57019.578125,17423.0546875,4962.8421875,3801.305208333333,1161.5369791666667,11.21779751145284,10.951167501401583,7.058359946991425,7001.19580078125,903.667602539063,897.0,1586.75,162.0,5306.8447265625,3541.0,1671.29248046875,0.1228,0.0158,0.0157,0.0278,0.0028,0.0931,0.0621,0.0293
33629,1530,12,4,6,146.038772583008,32413.625,51972.58203125,-19558.95703125,5402.270833333333,8662.097005208334,-3259.826171875,10.386364988823992,10.858490830608028,0.0,19829.33984375,660.7548828125,837.0,1420.02905273438,10661.0,4343.4736328125,2329.783203125,1287.435546875,0.3815,0.0127,0.0161,0.0273,0.2051,0.0836,0.0448,0.0248
33630,1530,12,4,2,146.038772583008,14946.4384765625,18730.412109375,-3783.9736328125,7473.21923828125,9365.2060546875,-1891.98681640625,9.6122952247782,9.837957185515345,0.0,2833.57202148438,175.0,755.0,722.469299316406,21.0,118.0,785.0,429.092041015625,0.1513,0.0093,0.0403,0.0386,0.0011,0.0063,0.0419,0.0229
33631,187,12,4,4,1313.39855957031,27757.11328125,32526.73046875,-4769.6171875,6939.2783203125,8131.6826171875,-1192.404296875,10.231283446938152,10.389848249703387,0.0,11706.0029296875,866.410278320313,2572.0,910.891479492188,897.0,1233.50305175781,878.0,1228.49816894531,0.3599,0.0266,0.0791,0.028,0.0276,0.0379,0.027,0.0378
33632,187,12,3,3,1313.39855957031,37709.78125,40386.24609375,-2676.46484375,12569.927083333334,13462.08203125,-892.1549479166666,10.537701307354164,10.606269323359664,0.0,11614.82421875,1094.81518554688,1477.0,1231.00720214844,1638.0,108.0,0.0,1210.95825195313,0.2876,0.0271,0.0366,0.0305,0.0406,0.0027,0.0,0.03
33633,187,12,2,4,1313.39855957031,58098.16796875,35497.68359375,22600.484375,14524.5419921875,8874.4208984375,5650.12109375,10.9699066220619,10.47725089290976,8.63960922812968,8987.6767578125,0.0,2917.0,0.0,1434.0,839.0,3986.0,108.076271057129,0.2532,0.0,0.0822,0.0,0.0404,0.0236,0.1123,0.003
33634,187,12,7,4,1313.39855957031,13637.9296875,8459.025390625,5178.904296875,3409.482421875,2114.75634765625,1294.72607421875,9.520683459660267,9.043107453851675,7.166826492086489,3738.59375,19.1722469329834,965.0,442.843933105469,130.0,228.0,0.0,420.645263671875,0.442,0.0023,0.1141,0.0524,0.0154,0.027,0.0,0.0497
33635,187,12,1,5,1313.39855957031,65997.421875,27947.048828125,38050.373046875,13199.484375,5589.409765625,7610.074609375,11.097386109737842,10.238102666777047,8.937359651054058,22347.509765625,1680.76708984375,1678.0,1300.11315917969,3472.0,156.0,9288.2861328125,2401.08325195313,0.7996,0.0601,0.06,0.0465,0.1242,0.0056,0.3324,0.0859
33636,1,12,3,4,209.651229858398,34552.94921875,39290.8984375,-4737.94921875,8638.2373046875,9822.724609375,-1184.4873046875,10.450277127113631,10.578773629977716,0.0,11782.005859375,1381.71301269531,1029.47570800781,1430.97082519531,105.0,4650.826171875,898.0,2971.09448242188,0.2999,0.0352,0.0262,0.0364,0.0027,0.1184,0.0229,0.0756
33637,1,12,4,7,209.651229858398,16239.5859375,45994.1484375,-29754.5625,2319.940848214286,6570.592633928572,-4250.651785714285,9.695268692960124,10.736291201159013,0.0,18728.373046875,625.0,1288.1318359375,1744.1162109375,4718.0,3728.072265625,1964.0,1738.68444824219,0.4072,0.0136,0.028,0.0379,0.1026,0.0811,0.0427,0.0378
33638,1,12,3,1,209.651229858398,8390.9189453125,9672.4853515625,-1281.56640625,8390.9189453125,9672.4853515625,-1281.56640625,9.035024491463297,9.177143952832235,0.0,2068.64282226563,0.0,486.819519042969,344.341369628906,62.0,266.0,10.2120513916016,307.90966796875,0.2139,0.0,0.0503,0.0356,0.0064,0.0275,0.0011,0.0318
33639,1,12,6,4,209.651229858398,16409.990234375,17058.66796875,-648.677734375,4102.49755859375,4264.6669921875,-162.16943359375,9.70570652561364,9.744472358297656,0.0,4160.0634765625,252.0,582.956665039063,283.654663085938,109.0,592.0,2337.0,444.955383300781,0.2439,0.0148,0.0342,0.0166,0.0064,0.0347,0.137,0.0261
33640,1,12,1,4,209.651229858398,65507.578125,51091.3828125,14416.1953125,16376.89453125,12772.845703125,3604.048828125,11.0899363767888,10.841390700745963,8.190090594183495,15179.98828125,1459.0,1812.60510253906,2156.19018554688,696.0,4090.12744140625,8535.921875,2360.84619140625,0.2971,0.0286,0.0355,0.0422,0.0136,0.0801,0.1671,0.0462
33641,1,12,5,1,209.651229858398,8693.0,3388.32006835938,5304.67993164062,8693.0,3388.32006835938,5304.67993164062,9.070388411548738,8.12838461045219,8.576533210910775,820.783386230469,0.0,82.583740234375,294.471984863281,0.0,576.282165527344,0.0,73.6831436157227,0.2422,0.0,0.0244,0.0869,0.0,0.1701,0.0,0.0217
33642,290,12,1,4,17.5895462036133,31776.18359375,27947.048828125,3829.134765625,7944.0458984375,6986.76220703125,957.28369140625,10.366503814192182,10.238102666777047,6.865143862949922,16128.7451171875,7202.716796875,2390.0,3183.70361328125,6583.9619140625,7736.88037109375,7049.5517578125,739.850341796875,0.5771,0.2577,0.0855,0.1139,0.2356,0.2768,0.2522,0.0265
33643,290,12,3,1,17.5895462036133,31776.18359375,48796.671875,-17020.48828125,31776.18359375,48796.671875,-17020.48828125,10.366503814192182,10.795437883223691,0.0,6250.95263671875,1537.47888183594,1407.0,656.2978515625,0.0,23096.8203125,0.0,0.0,0.1281,0.0315,0.0288,0.0134,0.0,0.4733,0.0,0.0
33644,290,12,3,1,17.5895462036133,31776.18359375,36531.0,-4754.81640625,31776.18359375,36531.0,-4754.81640625,10.366503814192182,10.50594386781157,0.0,2763.9208984375,2113.53369140625,2401.0,403.13720703125,0.0,13042.5869140625,0.0,828.527893066406,0.0757,0.0579,0.0657,0.011,0.0,0.357,0.0,0.0227
33645,290,12,3,2,17.5895462036133,31776.18359375,48838.84765625,-17062.6640625,15888.091796875,24419.423828125,-8531.33203125,10.366503814192182,10.796301808978376,0.0,11335.8974609375,1537.0791015625,1728.0,2055.55639648438,1937.26220703125,5093.4404296875,1048.47802734375,1992.55053710938,0.2321,0.0315,0.0354,0.0421,0.0397,0.1043,0.0215,0.0408
33646,290,12,3,1,17.5895462036133,31776.18359375,46849.0,-15072.81640625,31776.18359375,46849.0,-15072.81640625,10.366503814192182,10.754706287666568,0.0,5028.41748046875,576.45458984375,1632.0,391.139099121094,1101.0,4369.646484375,9465.0,448.436218261719,0.1073,0.0123,0.0348,0.0083,0.0235,0.0933,0.202,0.0096
33647,290,12,3,1,17.5895462036133,31776.18359375,47921.27734375,-16145.09375,31776.18359375,47921.27734375,-16145.09375,10.366503814192182,10.777335755528012,0.0,3544.64672851563,3459.12744140625,1407.0,399.806274414063,551.0,13829.2333984375,0.0,2682.47387695313,0.074,0.0722,0.0294,0.0083,0.0115,0.2886,0.0,0.056
33648,1905,12,2,3,330.590240478516,28786.365234375,21790.853515625,6995.51171875,9595.455078125,7263.617838541667,2331.837239583333,10.26769186272415,9.98929148699314,7.754840505157146,11361.810546875,1247.10375976563,787.0,2239.564453125,86.0,1010.83142089844,682.737487792969,559.706115722656,0.5214,0.0572,0.0361,0.1028,0.0039,0.0464,0.0313,0.0257
33649,1905,12,2,3,330.590240478516,12360.0234375,12311.2158203125,48.8076171875,4120.0078125,4103.738606770833,16.269205729166668,9.422303529970485,9.418347204630226,2.848924899738281,3322.61059570313,152.697204589844,609.0,172.628829956055,48.0,653.091552734375,849.461181640625,238.736404418945,0.2699,0.0124,0.0495,0.014,0.0039,0.053,0.069,0.0194
33650,1905,12,8,5,330.590240478516,10310.12890625,10998.4033203125,-688.2744140625,2062.02578125,2199.6806640625,-137.6548828125,9.240979067258245,9.305596306701316,0.0,3575.6533203125,154.630218505859,477.0,641.088928222656,26.0,169.0,102.0,215.223449707031,0.3251,0.0141,0.0434,0.0583,0.0024,0.0154,0.0093,0.0196
33651,1905,12,2,2,330.590240478516,11197.6171875,11103.6884765625,93.9287109375,5598.80859375,5551.84423828125,46.96435546875,9.32354558425892,9.315122683396776,3.87045814064705,1240.22412109375,0.0,585.0,229.90576171875,10.0,0.0,0.0,17.9412155151367,0.1117,0.0,0.0527,0.0207,0.0009,0.0,0.0,0.0016
33652,1905,12,4,3,330.590240478516,14067.83984375,14461.6318359375,-393.7919921875,4689.279947916667,4820.5439453125,-131.26399739583334,9.551717690685296,9.579323487169114,0.0,6010.76123046875,268.472229003906,72.0,612.583068847656,2381.0,60.0,0.0,211.006622314453,0.4156,0.0186,0.005,0.0424,0.1646,0.0041,0.0,0.0146
33653,1905,12,2,1,330.590240478516,7283.6923828125,4107.041015625,3176.6513671875,7283.6923828125,4107.041015625,3176.6513671875,8.893530491631031,8.320701555327963,8.063897639124116,1826.15258789063,283.232208251953,72.0,238.149307250977,0.0,0.0,0.0,41.7871170043945,0.4446,0.069,0.0175,0.058,0.0,0.0,0.0,0.0102
33654,1905,12,5,2,330.590240478516,8158.92626953125,7603.220703125,555.70556640625,4079.463134765625,3801.6103515625,277.852783203125,9.00699041232067,8.936458727795873,5.630683983790325,2514.22045898438,0.0,151.817626953125,564.599243164063,0.0,328.929321289063,37.0216178894043,226.059326171875,0.3307,0.0,0.02,0.0743,0.0,0.0433,0.0049,0.0297
33655,1905,12,2,2,330.590240478516,12631.646484375,11725.5712890625,906.0751953125,6315.8232421875,5862.78564453125,453.03759765625,9.44403973293299,9.369612596196037,6.118180008833255,4621.25,0.0,60.0,374.737152099609,57.0,118.511299133301,48.9640731811523,94.7796401977539,0.3941,0.0,0.0051,0.032,0.0049,0.0101,0.0042,0.0081
33656,82,12,1,4,278.125274658203,60644.25,60120.80859375,523.44140625,15161.0625,15030.2021484375,130.8603515625,11.012796593085874,11.004127926477466,4.881743419861639,14464.6064453125,0.0,572.0,0.0,2306.0,1272.0,7396.0,1365.09265136719,0.2406,0.0,0.0095,0.0,0.0384,0.0212,0.123,0.0227
33657,82,12,6,4,278.125274658203,17428.75390625,20781.740234375,-3352.986328125,4357.1884765625,5195.43505859375,-838.24658203125,9.76593401943849,9.941878124793504,0.0,6727.3173828125,166.0,941.0,0.0,1431.0,743.0,4788.0,92.6368026733398,0.3237,0.008,0.0453,0.0,0.0689,0.0358,0.2304,0.0045
33658,82,12,1,1,278.125274658203,60256.86328125,18637.03515625,41619.828125,60256.86328125,18637.03515625,41619.828125,11.006388353729212,9.832959672611125,10.636355997034636,8221.26953125,0.0,286.0,0.0,1496.0,803.0,393.0,121.625122070313,0.4411,0.0,0.0153,0.0,0.0803,0.0431,0.0211,0.0065
33659,82,12,3,4,278.125274658203,32743.212890625,49911.24609375,-17168.033203125,8185.80322265625,12477.8115234375,-4292.00830078125,10.396481519819348,10.81802166433124,0.0,11844.6162109375,1395.31652832031,381.0,3532.5302734375,8003.0,6644.81982421875,3573.50341796875,2133.59057617188,0.2373,0.028,0.0076,0.0708,0.1603,0.1331,0.0716,0.0427
33660,82,12,2,4,278.125274658203,35856.29296875,30060.833984375,5795.458984375,8964.0732421875,7515.20849609375,1448.86474609375,10.487302255429327,10.3110116722368,7.279225552507871,13149.6123046875,542.0,727.0,1066.38586425781,1325.0,971.730102539063,4813.36962890625,832.6396484375,0.4374,0.018,0.0242,0.0355,0.0441,0.0323,0.1601,0.0277
33661,82,12,4,5,278.125274658203,21070.626953125,36350.5,-15279.873046875,4214.125390625,7270.1,-3055.974609375,9.955682720386957,10.500990747584822,0.0,11866.1015625,649.0,1572.0,0.0,2617.0,1354.0,5760.0,7.43190288543701,0.3264,0.0179,0.0432,0.0,0.072,0.0372,0.1585,0.0002
33662,217,12,2,4,319.969940185547,42969.08203125,35444.08984375,7524.9921875,10742.2705078125,8861.0224609375,1881.248046875,10.668259385802592,10.475740013022822,7.54022211107529,7754.71533203125,275.827178955078,1839.0,165.914855957031,104.0,1042.0,2883.462890625,2787.45190429688,0.2188,0.0078,0.0519,0.0047,0.0029,0.0294,0.0814,0.0786
33663,217,12,3,6,319.969940185547,31776.18359375,69334.96875,-37558.78515625,5296.030598958333,11555.828125,-6259.797526041667,10.366503814192182,11.14671908011026,0.0,12562.5439453125,1321.41516113281,3573.0,966.492858886719,369.0,1822.4677734375,10086.0,1413.08422851563,0.1812,0.0191,0.0515,0.0139,0.0053,0.0263,0.1455,0.0204
33664,217,12,3,1,319.969940185547,20090.810546875,21113.609375,-1022.798828125,20090.810546875,21113.609375,-1022.798828125,9.908067575543924,9.95772046731532,0.0,7308.630859375,275.428588867188,1675.0,771.674377441406,8.0,3109.26318359375,249.942306518555,3294.17211914063,0.3462,0.013,0.0793,0.0365,0.0004,0.1473,0.0118,0.156
33665,217,12,3,5,319.969940185547,27524.20703125,58660.34375,-31136.13671875,5504.84140625,11732.06875,-6227.22734375,10.222857483133891,10.979536249701734,0.0,16656.298828125,3443.27172851563,5047.55322265625,1708.76013183594,4910.0,4532.88037109375,4298.27490234375,2675.98828125,0.2839,0.0587,0.086,0.0291,0.0837,0.0773,0.0733,0.0456
33666,217,12,2,5,319.969940185547,39697.2421875,38846.03125,851.2109375,7939.4484375,7769.20625,170.2421875,10.589062188302062,10.567386937174549,5.143078855663735,6385.77587890625,1482.79272460938,731.0,1078.49951171875,971.0,1645.24291992188,1430.0,306.382141113281,0.1644,0.0382,0.0188,0.0278,0.025,0.0424,0.0368,0.0079
33667,217,12,1,5,319.969940185547,90544.65625,61805.7890625,28738.8671875,18108.93125,12361.1578125,5747.7734375,11.413609491426524,11.03176849279238,8.656741795819078,5182.4560546875,627.0,2464.693359375,1136.30029296875,1966.0,2284.54077148438,823.527221679688,4792.6484375,0.0839,0.0101,0.0399,0.0184,0.0318,0.037,0.0133,0.0775
33668,334,12,4,3,103.649276733398,13144.6064453125,17930.7265625,-4786.1201171875,4381.535481770833,5976.908854166667,-1595.3733723958333,9.483842871155897,9.794326856581108,0.0,5656.39794921875,674.376403808594,0.0,767.033203125,0.0,652.820007324219,524.0,1166.61389160156,0.3155,0.0376,0.0,0.0428,0.0,0.0364,0.0292,0.0651
