ID_HOGAR,ID_GEOGRAFIA,MES_NUM,ID_POBREZA,Total_Miembros_Hogar,Factor_Expansion_Anual,Ingreso_Neto_Total_Hogar,Gasto_Total_Bruto_Hogar,Brecha_Monetaria_Hogar,Ingreso_Monetario_Per_Capita,Gasto_Monetario_Per_Capita,Brecha_Monetaria_Per_Capita,Logaritmo_Ingreso_Hogar,Logaritmo_Gasto_Hogar,Logaritmo_Brecha_Per_Capita,Gasto_Alimentos,Gasto_Vestido_Calzado,Gasto_Vivienda_Combustible_Electricidad,Gasto_Muebles_Enseres_Mantenimiento,Gasto_Salud_Servicios_Medicos,Gasto_Transportes_Comunicaciones,Gasto_Esparcimiento_Cultura_Ensenanza,Gasto_Otros_Bienes_Servicios,Porcentaje_Gasto_Alimentos,Porcentaje_Gasto_Vestido_Calzado,Porcentaje_Gasto_Vivienda_Combustible_Electricidad,Porcentaje_Gasto_Muebles_Enseres_Mantenimiento,Porcentaje_Gasto_Salud_Servicios_Medicos,Porcentaje_Gasto_Transportes_Comunicaciones,Porcentaje_Gasto_Esparcimiento_Cultura_Ensenanza,Porcentaje_Gasto_Otros_Bienes_Servicios,Tasa_Ahorro_Hogar,ID_SEGMENTO,PCA_VALIDO
27774,289,10,2,1,67.746727,10274.497070,7514.622070,2759.875000,10274.497070,7514.622070,2759.875000,9.237517,8.924739,7.923303,1337.201050,0.000000,512.000000,444.199646,319.000000,360.000000,0.000000,0.000000,0.449900,0.000000,0.172300,0.149400,0.107300,0.121100,0.000000,0.000000,0.268614,1,1
27775,289,10,7,4,67.746727,13306.292969,9388.666992,3917.625977,3326.573242,2347.166748,979.406494,9.496068,9.147365,6.887967,4138.496094,15.000000,1643.000000,96.043167,335.000000,164.358887,342.000000,83.114532,0.607100,0.002200,0.241000,0.014100,0.049100,0.024100,0.050200,0.012200,0.294419,1,1
27776,289,10,1,1,67.746727,26469.000000,20585.496094,5883.503906,26469.000000,20585.496094,5883.503906,10.183767,9.932391,8.680078,521.257019,0.000000,715.000000,188.484711,264.000000,384.000000,0.000000,859.097778,0.177800,0.000000,0.243900,0.064300,0.090000,0.131000,0.000000,0.293000,0.222279,1,1
27777,289,10,1,2,67.746727,26953.798828,24104.576172,2849.222656,13476.899414,12052.288086,1424.611328,10.201917,10.090198,7.262356,5630.150391,0.000000,774.000000,24.010792,499.000000,120.000000,0.000000,274.821960,0.768900,0.000000,0.105700,0.003300,0.068200,0.016400,0.000000,0.037500,0.105708,2,1
27778,316,10,5,2,403.299835,8337.716797,6487.317383,1850.399414,4168.858398,3243.658691,925.199707,9.028665,8.777759,6.831090,3019.809082,159.907379,751.000000,24.010792,0.000000,36.000000,0.000000,64.316025,0.744700,0.039400,0.185200,0.005900,0.000000,0.008900,0.000000,0.015900,0.221931,1,1
27779,316,10,4,2,403.299835,11914.980469,14723.232422,-2808.251953,5957.490234,7361.616211,-1404.125977,9.385636,9.597250,0.000000,8277.149414,0.000000,1726.000000,0.000000,0.000000,0.000000,0.000000,285.573303,0.804500,0.000000,0.167800,0.000000,0.000000,0.000000,0.000000,0.027800,-0.235691,4,1
27780,316,10,5,4,403.299835,33866.003906,20164.585938,13701.417969,8466.500977,5041.146484,3425.354492,10.430196,9.911733,8.139252,7081.924316,479.220306,1631.000000,534.798645,4.000000,1151.000000,1807.407104,73.215446,0.554900,0.037500,0.127800,0.041900,0.000300,0.090200,0.141600,0.005700,0.404577,1,1
27781,316,10,1,2,403.299835,22691.996094,18045.203125,4646.792969,11345.998047,9022.601562,2323.396484,10.029812,9.800691,7.751216,4402.333008,0.000000,1714.000000,349.443359,0.000000,240.000000,0.000000,291.941528,0.629100,0.000000,0.244900,0.049900,0.000000,0.034300,0.000000,0.041700,0.204777,1,1
27782,316,10,5,4,403.299835,24481.212891,17846.474609,6634.738281,6120.303223,4461.618652,1658.684570,10.105702,9.789617,7.414383,3770.636475,2357.434570,1607.000000,505.022949,0.000000,839.000000,272.000000,690.418030,0.375500,0.234800,0.160000,0.050300,0.000000,0.083600,0.027100,0.068800,0.271013,1,1
27783,1677,10,2,5,35.949127,37067.898438,30996.972656,6070.925781,7413.579687,6199.394531,1214.185156,10.520534,10.341677,7.102652,8187.190430,4079.388184,1108.000000,518.633057,0.000000,1131.984375,4160.000000,764.479858,0.410400,0.204500,0.055500,0.026000,0.000000,0.056700,0.208500,0.038300,0.163779,1,1
27784,1677,10,5,4,35.949127,36434.984375,16437.716797,19997.267578,9108.746094,4109.429199,4999.316895,10.503312,9.707395,8.517257,8800.060547,392.972412,560.000000,993.315735,0.000000,959.588806,52.350052,725.210205,0.704900,0.031500,0.044900,0.079600,0.000000,0.076900,0.004200,0.058100,0.548848,1,1
27785,1677,10,1,2,35.949127,29203.468750,18675.292969,10528.175781,14601.734375,9337.646484,5264.087891,10.282077,9.835010,8.568853,6907.749023,353.395294,893.000000,2576.065918,29.000000,4529.868164,0.000000,813.814697,0.429000,0.021900,0.055500,0.160000,0.001800,0.281300,0.000000,0.050500,0.360511,1,1
27786,1677,10,4,6,35.949127,50252.171875,50634.789062,-382.617188,8375.361979,8439.131510,-63.769531,10.824829,10.832414,0.000000,10357.374023,104.000000,1095.000000,3468.037598,2528.000000,1463.587646,11049.273438,565.259033,0.338100,0.003400,0.035700,0.113200,0.082500,0.047800,0.360700,0.018500,-0.007614,3,1
27787,1677,10,2,4,35.949127,42200.554688,32414.246094,9786.308594,10550.138672,8103.561523,2446.577148,10.650212,10.386384,7.802854,6778.031738,0.000000,1059.000000,1416.225220,1664.000000,6338.458008,118.014168,1519.836670,0.358700,0.000000,0.056100,0.075000,0.088100,0.335500,0.006200,0.080400,0.231900,1,1
27788,1677,10,4,1,35.949127,5239.090820,8339.028320,-3099.937500,5239.090820,8339.028320,-3099.937500,8.564094,9.028822,0.000000,1711.169189,0.000000,797.000000,6.488345,1351.000000,504.000000,0.000000,432.045135,0.356400,0.000000,0.166000,0.001400,0.281400,0.105000,0.000000,0.090000,-0.591694,4,1
27789,1677,10,2,4,35.949127,51302.371094,25405.230469,25897.140625,12825.592773,6351.307617,6474.285156,10.845512,10.142750,8.775748,14665.695312,359.000000,5036.000000,1080.170288,0.000000,359.899963,488.000000,699.239502,0.646400,0.015800,0.222000,0.047600,0.000000,0.015900,0.021500,0.030800,0.504794,1,1
27790,1677,10,5,4,35.949127,46827.035156,12184.976562,34642.058594,11706.758789,3046.244141,8660.514648,10.754237,9.408041,9.066645,3302.850586,527.881897,869.000000,407.724945,10.000000,447.318848,204.000000,380.077789,0.537100,0.085900,0.141300,0.066300,0.001600,0.072700,0.033200,0.061800,0.739788,1,1
27791,710,10,1,2,35.949127,38304.382812,17889.740234,20414.642578,19152.191406,8944.870117,10207.321289,10.553346,9.792039,9.230958,5022.125977,0.000000,619.000000,530.638489,1467.198730,456.000000,41.642086,624.308105,0.573200,0.000000,0.070700,0.060600,0.167500,0.052000,0.004800,0.071300,0.532958,1,1
27792,710,10,4,2,35.949127,17353.048828,17708.070312,-355.021484,8676.524414,8854.035156,-177.510742,9.761581,9.781832,0.000000,2535.020020,92.346512,893.000000,757.540466,0.000000,1447.879883,0.000000,207.621689,0.427200,0.015600,0.150500,0.127700,0.000000,0.244000,0.000000,0.035000,-0.020459,3,1
27793,710,10,4,3,35.949127,4995.402344,14270.203125,-9274.800781,1665.134115,4756.734375,-3091.600260,8.516473,9.565999,0.000000,5169.781738,250.000000,976.000000,783.515381,0.000000,952.217651,532.590942,142.352737,0.587000,0.028400,0.110800,0.089000,0.000000,0.108100,0.060500,0.016200,-1.856667,4,1
27794,710,10,2,5,35.949127,53267.589844,28053.888672,25213.701172,10653.517969,5610.777734,5042.740234,10.883102,10.241918,8.525903,8930.275391,0.000000,1369.000000,0.000000,60.000000,120.000000,348.000000,0.000000,0.824800,0.000000,0.126400,0.000000,0.005500,0.011100,0.032100,0.000000,0.473340,1,1
27795,710,10,4,2,35.949127,12991.962891,13928.814453,-936.851562,6495.981445,6964.407227,-468.425781,9.472163,9.541787,0.000000,5731.020996,0.000000,1310.000000,186.529404,1049.000000,549.435547,71.386436,29.114077,0.642000,0.000000,0.146800,0.020900,0.117500,0.061600,0.008000,0.003300,-0.072110,3,1
27796,710,10,2,2,35.949127,16737.886719,8817.286133,7920.600586,8368.943359,4408.643066,3960.300293,9.725490,9.084583,8.284328,2438.888428,617.242493,488.000000,1180.399048,599.000000,516.821045,0.000000,222.830200,0.402200,0.101800,0.080500,0.194700,0.098800,0.085200,0.000000,0.036800,0.473214,1,1
27797,710,10,2,1,35.949127,18058.941406,8730.547852,9328.393555,18058.941406,8730.547852,9328.393555,9.801452,9.074698,9.140925,2119.803955,39.195213,915.000000,243.786331,0.000000,1370.703247,17.843145,58.180256,0.444900,0.008200,0.192000,0.051200,0.000000,0.287700,0.003700,0.012200,0.516553,1,1
27798,710,10,2,1,35.949127,9781.851562,7619.057617,2162.793945,9781.851562,7619.057617,2162.793945,9.188386,8.938539,7.679618,4677.435547,0.000000,750.000000,146.465820,0.000000,0.000000,0.000000,197.305176,0.810500,0.000000,0.130000,0.025400,0.000000,0.000000,0.000000,0.034200,0.221103,1,1
27799,295,10,5,5,11.507969,28396.949219,25801.865234,2595.083984,5679.389844,5160.373047,519.016797,10.254072,10.158241,6.253861,10064.266602,139.000000,1226.000000,523.984863,2079.000000,216.000000,432.903564,666.560364,0.655800,0.009100,0.079900,0.034100,0.135500,0.014100,0.028200,0.043400,0.091386,2,1
27800,295,10,3,4,11.507969,56924.429688,58242.992188,-1318.562500,14231.107422,14560.748047,-329.640625,10.949497,10.972396,0.000000,16339.952148,8842.378906,2868.000000,1297.813110,2332.276855,3691.386230,5925.013184,2120.206543,0.376300,0.203700,0.066100,0.029900,0.053700,0.085000,0.136500,0.048800,-0.023163,3,1
27801,295,10,4,3,11.507969,2879.161865,17983.341797,-15104.179932,959.720622,5994.447266,-5034.726644,7.965602,9.797257,0.000000,7330.671875,595.064392,1024.000000,807.169922,656.000000,1164.000000,1106.364746,775.201416,0.544700,0.044200,0.076100,0.060000,0.048700,0.086500,0.082200,0.057600,-5.246034,4,1
27802,295,10,3,3,11.507969,41083.769531,57089.585938,-16005.816406,13694.589844,19029.861979,-5335.272135,10.623393,10.952395,0.000000,10859.369141,3734.755859,1464.000000,1476.195068,6083.171387,9836.007812,2735.260498,3629.805420,0.272700,0.093800,0.036800,0.037100,0.152800,0.247000,0.068700,0.091200,-0.389590,4,1
27803,295,10,1,4,11.507969,84247.015625,47162.949219,37084.066406,21061.753906,11790.737305,9271.016602,11.341520,10.761385,9.134756,20646.556641,309.069519,3450.000000,480.096008,1014.000000,1740.000000,103.262886,2483.085205,0.683100,0.010200,0.114100,0.015900,0.033500,0.057600,0.003400,0.082200,0.440183,1,1
27804,295,10,1,4,11.507969,37249.570312,33759.867188,3489.703125,9312.392578,8439.966797,872.425781,10.525423,10.427058,6.772423,10961.577148,879.352600,2903.000000,1076.470581,100.000000,2232.000000,1066.725952,3154.786621,0.489900,0.039300,0.129700,0.048100,0.004500,0.099800,0.047700,0.141000,0.093684,2,1
27805,295,10,1,3,11.507969,79338.703125,65535.191406,13803.511719,26446.234375,21845.063802,4601.170573,11.281494,11.090358,8.434283,15349.683594,4067.354980,2177.000000,1654.547119,380.000000,13330.764648,2770.043457,5265.731934,0.341100,0.090400,0.048400,0.036800,0.008400,0.296300,0.061600,0.117000,0.173982,1,1
27806,295,10,3,4,153.613663,32868.378906,38277.292969,-5408.914062,8217.094727,9569.323242,-1352.228516,10.400297,10.552638,0.000000,14628.527344,50.000000,2177.000000,399.787842,157.000000,408.000000,256.000000,983.999023,0.767500,0.002600,0.114200,0.021000,0.008200,0.021400,0.013400,0.051600,-0.164563,4,1
27807,295,10,3,1,153.613663,14399.431641,16472.593750,-2073.162109,14399.431641,16472.593750,-2073.162109,9.575013,9.709514,0.000000,4058.305664,0.000000,321.000000,389.246765,48.000000,372.000000,36.036991,90.469437,0.763500,0.000000,0.060400,0.073200,0.009000,0.070000,0.006800,0.017000,-0.143975,3,1
27808,295,10,1,3,153.613663,27530.751953,25167.677734,2363.074219,9176.917318,8389.225911,787.691406,10.223095,10.133356,6.670375,13439.283203,78.164673,2666.000000,823.441528,80.000000,492.000000,0.000000,1112.127197,0.719000,0.004200,0.142600,0.044100,0.004300,0.026300,0.000000,0.059500,0.085834,2,1
27809,295,10,1,3,153.613663,31776.183594,27947.048828,3829.134766,10592.061198,9315.682943,1276.378255,10.366504,10.238103,7.152565,41052.843750,6517.976562,3069.000000,11832.008789,3869.055176,24212.234375,3440.019287,6282.073730,0.409400,0.065000,0.030600,0.118000,0.038600,0.241500,0.034300,0.062600,0.120503,2,1
27810,295,10,2,4,153.613663,37354.406250,31905.726562,5448.679688,9338.601562,7976.431641,1362.169922,10.528233,10.370572,7.217568,10650.958008,486.820801,1927.000000,1323.300537,174.000000,1336.896484,506.000000,1552.378784,0.593100,0.027100,0.107300,0.073700,0.009700,0.074400,0.028200,0.086400,0.145864,2,1
27811,295,10,3,2,153.613663,25905.644531,35720.964844,-9815.320312,12952.822266,17860.482422,-4907.660156,10.162255,10.483521,0.000000,12570.783203,659.602051,1548.000000,938.310669,558.000000,2154.087891,1699.402954,1462.663818,0.582200,0.030600,0.071700,0.043500,0.025800,0.099800,0.078700,0.067700,-0.378887,4,1
27812,295,10,5,6,153.613663,33991.152344,24715.710938,9275.441406,5665.192057,4119.285156,1545.906901,10.433885,10.115235,7.344013,9687.915039,334.581451,656.000000,845.445679,754.000000,969.012085,384.000000,814.536072,0.670700,0.023200,0.045400,0.058500,0.052200,0.067100,0.026600,0.056400,0.272878,1,1
27813,295,10,1,2,153.613663,36667.039062,24236.777344,12430.261719,18333.519531,12118.388672,6215.130859,10.509661,10.095668,8.734903,11549.944336,176.269318,1106.000000,912.299744,479.000000,684.000000,0.000000,691.905579,0.740400,0.011300,0.070900,0.058500,0.030700,0.043800,0.000000,0.044400,0.339004,1,1
27814,295,10,1,4,153.613663,41969.113281,35060.859375,6908.253906,10492.278320,8765.214844,1727.063477,10.644713,10.464869,7.454757,13991.617188,535.171631,1181.000000,1022.054077,219.000000,3252.926025,2279.127930,2286.503662,0.564900,0.021600,0.047700,0.041300,0.008800,0.131300,0.092000,0.092300,0.164603,1,1
27815,295,10,2,4,153.613663,46705.421875,25387.335938,21318.085938,11676.355469,6346.833984,5329.521484,10.751637,10.142045,8.581204,9719.386719,543.178345,1444.000000,552.723083,807.000000,1317.000000,234.000000,976.688354,0.623300,0.034800,0.092600,0.035400,0.051800,0.084500,0.015000,0.062600,0.456437,1,1
27816,295,10,1,5,153.613663,57132.261719,44251.960938,12880.300781,11426.452344,8850.392187,2576.060156,10.953142,10.697678,7.854405,21125.703125,606.007812,1523.000000,951.190491,844.000000,991.239868,274.000000,1298.839966,0.765000,0.021900,0.055200,0.034400,0.030600,0.035900,0.009900,0.047000,0.225447,1,1
27817,295,10,3,2,153.613663,12110.165039,19880.326172,-7770.161133,6055.082520,9940.163086,-3885.080566,9.401883,9.897536,0.000000,7709.682617,0.000000,1694.000000,549.073547,371.000000,755.527588,0.000000,505.811493,0.665500,0.000000,0.146200,0.047400,0.032000,0.065200,0.000000,0.043700,-0.641623,4,1
27818,295,10,3,3,77.879921,27675.000000,37593.171875,-9918.171875,9225.000000,12531.057292,-3306.057292,10.228321,10.534604,0.000000,10496.454102,449.068634,2571.000000,1009.103027,151.000000,2900.573730,998.201294,1856.167969,0.513700,0.022000,0.125800,0.049400,0.007400,0.142000,0.048900,0.090800,-0.358380,4,1
27819,295,10,3,4,77.879921,25429.109375,38787.207031,-13358.097656,6357.277344,9696.801758,-3339.524414,10.143689,10.565872,0.000000,13967.055664,841.734253,940.000000,913.785339,502.000000,1270.907227,1020.505554,3009.141846,0.621700,0.037500,0.041800,0.040700,0.022300,0.056600,0.045400,0.133900,-0.525307,4,1
27820,295,10,1,3,77.879921,58840.000000,27947.048828,30892.951172,19613.333333,9315.682943,10297.650391,10.982594,10.238103,9.239768,14297.724609,2738.954102,1392.000000,1664.231934,591.806152,3259.275146,11127.488281,4256.235352,0.363600,0.069600,0.035400,0.042300,0.015000,0.082900,0.282900,0.108200,0.525033,1,1
27821,295,10,1,7,77.879921,65334.777344,60107.703125,5227.074219,9333.539621,8586.814732,746.724888,11.087295,11.003910,6.617035,17827.166016,857.482056,2689.000000,2546.055176,301.000000,7138.157715,8726.023438,3336.001953,0.410600,0.019700,0.061900,0.058600,0.006900,0.164400,0.201000,0.076800,0.080004,2,1
27822,295,10,3,2,77.879921,23639.998047,25307.724609,-1667.726562,11819.999023,12653.862305,-833.863281,10.070738,10.138904,0.000000,1184.649780,0.000000,1273.000000,682.915405,61.000000,864.000000,368.778564,506.268738,0.239800,0.000000,0.257700,0.138200,0.012300,0.174900,0.074600,0.102500,-0.070547,3,1
27823,295,10,1,1,77.879921,31388.628906,22010.699219,9377.929688,31388.628906,22010.699219,9377.929688,10.354233,9.999329,9.146221,4695.214844,0.000000,1356.000000,390.762543,179.000000,384.000000,0.000000,372.521942,0.636400,0.000000,0.183800,0.053000,0.024300,0.052100,0.000000,0.050500,0.298768,1,1
27824,712,10,1,2,15.343962,24254.337891,19006.013672,5248.324219,12127.168945,9503.006836,2624.162109,10.096392,9.852563,7.872898,2391.802734,279.989563,810.000000,624.504944,182.000000,471.532288,368.000000,252.410812,0.444600,0.052000,0.150600,0.116100,0.033800,0.087600,0.068400,0.046900,0.216387,1,1
27825,712,10,1,3,15.343962,36847.964844,33231.195312,3616.769531,12282.654948,11077.065104,1205.589844,10.514583,10.411274,7.095553,7905.531250,784.354187,1181.000000,791.482666,1605.000000,1503.834717,485.000000,879.081848,0.522300,0.051800,0.078000,0.052300,0.106000,0.099400,0.032000,0.058100,0.098154,2,1
27826,712,10,1,2,15.343962,34956.519531,16680.248047,18276.271484,17478.259766,8340.124023,9138.135742,10.461889,9.722040,9.120321,6277.432129,17.148373,1023.000000,831.386597,1445.000000,1035.657227,48.049324,482.017212,0.562500,0.001500,0.091700,0.074500,0.129500,0.092800,0.004300,0.043200,0.522829,1,1
27827,712,10,3,1,15.343962,14297.842773,16184.141602,-1886.298828,14297.842773,16184.141602,-1886.298828,9.567934,9.691849,0.000000,2827.139160,0.000000,1193.000000,328.496826,80.000000,826.000000,38.409138,38.704201,0.530200,0.000000,0.223800,0.061600,0.015000,0.154900,0.007200,0.007300,-0.131929,3,1
27828,712,10,5,3,15.343962,16121.866211,16056.394531,65.471680,5373.955404,5352.131510,21.823893,9.687994,9.683925,3.127808,5393.735840,416.370209,477.000000,565.544006,84.000000,108.000000,399.008759,764.362305,0.657100,0.050700,0.058100,0.068900,0.010200,0.013200,0.048600,0.093100,0.004061,2,1
27829,712,10,6,4,15.343962,19316.519531,20324.035156,-1007.515625,4829.129883,5081.008789,-251.878906,9.868768,9.919609,0.000000,5233.058594,272.188477,1480.000000,1533.952759,2132.000000,1561.741211,337.000000,1130.358765,0.382500,0.019900,0.108200,0.112100,0.155800,0.114200,0.024600,0.082600,-0.052158,3,1
27830,296,10,3,5,77.879921,31776.183594,56752.191406,-24976.007812,6355.236719,11350.438281,-4995.201563,10.366504,10.946467,0.000000,24104.535156,1875.154541,1690.000000,2471.199219,2097.000000,4455.866699,0.000000,2220.062012,0.619400,0.048200,0.043400,0.063500,0.053900,0.114500,0.000000,0.057100,-0.785998,4,1
27831,296,10,5,3,77.879921,24287.445312,15792.868164,8494.577148,8095.815104,5264.289388,2831.525716,10.097756,9.667377,7.948924,5686.701660,514.979492,1939.000000,1047.031738,98.000000,336.000000,119.000000,1603.555908,0.501300,0.045400,0.170900,0.092300,0.008600,0.029600,0.010500,0.141400,0.349752,1,1
27832,296,10,1,3,77.879921,31776.183594,27947.048828,3829.134766,10592.061198,9315.682943,1276.378255,10.366504,10.238103,7.152565,7161.801270,0.000000,3070.000000,413.684357,0.000000,945.625000,2454.200195,919.445129,0.478600,0.000000,0.205100,0.027600,0.000000,0.063200,0.164000,0.061400,0.120503,2,1
27833,296,10,5,5,77.879921,32994.328125,22758.207031,10236.121094,6598.865625,4551.641406,2047.224219,10.404121,10.032725,7.624728,10472.678711,296.000000,262.000000,752.213318,79.000000,1504.934326,788.000000,1122.990234,0.685500,0.019400,0.017100,0.049200,0.005200,0.098500,0.051600,0.073500,0.310239,1,1
27834,296,10,3,4,77.879921,47912.750000,64523.136719,-16610.386719,11978.187500,16130.784180,-4152.596680,10.777158,11.074795,0.000000,20671.539062,6283.062500,833.000000,2202.371338,2349.000000,2380.881348,9660.933594,5823.103516,0.411800,0.125200,0.016600,0.043900,0.046800,0.047400,0.192400,0.116000,-0.346680,4,1
27835,296,10,1,1,153.613663,14060.923828,11018.083008,3042.840820,14060.923828,11018.083008,3042.840820,9.551226,9.307384,8.020875,3763.613037,639.954224,3843.000000,361.769379,25.000000,872.954834,0.000000,661.068665,0.370200,0.062900,0.378000,0.035600,0.002500,0.085900,0.000000,0.065000,0.216404,1,1
27836,296,10,1,1,153.613663,21273.564453,11979.833984,9293.730469,21273.564453,11979.833984,9293.730469,9.965267,9.391063,9.137203,4432.608887,0.000000,558.000000,335.028473,0.000000,240.000000,51.100777,1325.891968,0.638500,0.000000,0.080400,0.048300,0.000000,0.034600,0.007400,0.191000,0.436868,1,1
27837,296,10,3,2,153.613663,33285.804688,37190.820312,-3905.015625,16642.902344,18595.410156,-1952.507812,10.412916,10.523844,0.000000,15250.302734,249.182175,811.000000,1505.309692,252.000000,706.000000,81.519386,1409.345459,0.752600,0.012300,0.040000,0.074300,0.012400,0.034800,0.004000,0.069500,-0.117318,3,1
27838,296,10,3,3,153.613663,27237.013672,29174.343750,-1937.330078,9079.004557,9724.781250,-645.776693,10.212369,10.281079,0.000000,11123.892578,481.580017,776.000000,755.663513,610.000000,1700.818726,288.000000,1106.510132,0.660500,0.028600,0.046100,0.044900,0.036200,0.101000,0.017100,0.065700,-0.071129,3,1
27839,296,10,4,6,153.613663,32628.433594,35315.523438,-2687.089844,5438.072266,5885.920573,-447.848307,10.392970,10.472106,0.000000,13924.267578,591.825989,1213.000000,1368.923218,0.000000,5852.611816,1461.000000,2255.882568,0.522100,0.022200,0.045500,0.051300,0.000000,0.219500,0.054800,0.084600,-0.082354,3,1
27840,296,10,1,1,153.613663,17112.296875,9052.697266,8059.599609,17112.296875,9052.697266,8059.599609,9.747611,9.110928,8.994743,3003.400635,0.000000,678.000000,335.028534,0.000000,372.000000,0.000000,201.590698,0.654300,0.000000,0.147700,0.073000,0.000000,0.081000,0.000000,0.043900,0.470983,1,1
27841,299,10,1,1,153.613663,19368.550781,16184.551758,3183.999023,19368.550781,16184.551758,3183.999023,9.871458,9.691874,8.066207,1323.445190,248.451996,797.000000,310.678497,0.000000,756.000000,0.000000,455.833557,0.340100,0.063800,0.204800,0.079800,0.000000,0.194300,0.000000,0.117100,0.164390,1,1
27842,299,10,4,4,153.613663,17980.488281,31207.587891,-13227.099609,4495.122070,7801.896973,-3306.774902,9.797098,10.348449,0.000000,12550.688477,1716.993164,2046.000000,1248.734863,900.000000,2889.862305,1594.000000,3500.239502,0.474600,0.064900,0.077400,0.047200,0.034000,0.109300,0.060300,0.132400,-0.735636,4,1
27843,299,10,1,2,153.613663,41506.136719,25142.404297,16363.732422,20753.068359,12571.202148,8181.866211,10.633621,10.132351,9.009798,7761.621582,78.563477,1404.000000,1172.157471,356.000000,1852.883789,0.000000,683.909607,0.583200,0.005900,0.105500,0.088100,0.026700,0.139200,0.000000,0.051400,0.394249,1,1
27844,299,10,1,1,153.613663,37836.785156,26230.470703,11606.314453,37836.785156,26230.470703,11606.314453,10.541063,10.174715,9.359391,4908.966797,459.018066,238.000000,302.170624,168.000000,552.000000,68.470284,494.472076,0.682600,0.063800,0.033100,0.042000,0.023400,0.076800,0.009500,0.068800,0.306747,1,1
27845,299,10,1,3,153.613663,42258.289062,32825.957031,9432.332031,14086.096354,10941.985677,3144.110677,10.651579,10.399005,8.053604,11857.928711,88.000000,1855.000000,1214.399658,134.000000,1807.239868,839.800964,333.127441,0.654100,0.004900,0.102300,0.067000,0.007400,0.099700,0.046300,0.018400,0.223207,1,1
27846,298,10,2,3,153.613663,18608.191406,16550.238281,2057.953125,6202.730469,5516.746094,685.984375,9.831411,9.714216,6.532312,5605.978027,0.000000,286.000000,495.871185,111.000000,168.000000,23.500359,952.149597,0.733500,0.000000,0.037400,0.064900,0.014500,0.022000,0.003100,0.124600,0.110594,2,1
27847,298,10,3,4,153.613663,27896.884766,33828.410156,-5931.525391,6974.221191,8457.102539,-1482.881348,10.236306,10.429086,0.000000,13881.593750,1299.086792,1559.000000,1186.429321,414.000000,2260.933105,2227.623779,1465.312378,0.571400,0.053500,0.064200,0.048800,0.017000,0.093100,0.091700,0.060300,-0.212623,4,1
